,Loan.ID,Loan.Status
12507,45027,1
12508,45030,1
12509,45032,1
12510,45038,1
12511,45042,1
12512,45045,1
12513,45048,1
12514,45050,1
12515,45056,1
12516,45060,1
12517,45063,1
12518,45066,1
12519,45068,1
12520,45074,1
12521,45078,1
12522,45081,1
12523,45084,1
12524,45086,1
12525,45092,1
12526,45096,1
12527,45099,1
12528,45102,1
12529,45104,1
12530,45110,1
12531,45114,1
12532,45117,1
12533,45120,1
12534,45122,1
12535,45128,1
12536,45132,1
12537,45135,1
12538,45138,1
12539,45140,1
12540,45146,1
12541,45150,1
12542,45153,1
12543,45156,1
12544,45158,1
12545,45164,1
12546,45168,1
12547,45171,1
12548,45174,1
12549,45176,1
12550,45182,1
12551,45186,1
12552,45189,1
12553,45192,1
12554,45194,1
12555,45200,1
12556,45204,1
12557,45207,1
12558,45210,1
12559,45212,1
12560,45218,1
12561,45222,1
12562,45225,1
12563,45228,1
12564,45230,1
12565,45236,1
12566,45240,1
12567,45243,1
12568,45246,1
12569,45248,1
12570,45254,1
12571,45258,1
12572,45261,1
12573,45264,1
12574,45266,1
12575,45272,1
12576,45276,1
12577,45279,1
12578,45282,1
12579,45284,1
12580,45290,1
12581,45294,1
12582,45297,1
12583,45300,1
12584,45302,1
12585,45308,1
12586,45312,1
12587,45315,1
12588,45318,1
12589,45320,1
12590,45326,1
12591,45330,1
12592,45333,1
12593,45336,1
12594,45338,1
12595,45344,1
12596,45348,1
12597,45351,1
12598,45354,1
12599,45356,1
12600,45362,1
12601,45366,1
12602,45369,1
12603,45372,1
12604,45374,1
12605,45380,1
12606,45384,1
12607,45387,1
12608,45390,1
12609,45392,1
12610,45398,1
12611,45402,1
12612,45405,1
12613,45408,1
12614,45410,1
12615,45416,1
12616,45420,1
12617,45423,1
12618,45426,1
12619,45428,1
12620,45434,1
12621,45438,1
12622,45441,1
12623,45444,1
12624,45446,1
12625,45452,1
12626,45456,1
12627,45459,1
12628,45462,1
12629,45464,1
12630,45470,1
12631,45474,1
12632,45477,1
12633,45480,1
12634,45482,1
12635,45488,1
12636,45492,1
12637,45495,1
12638,45498,1
12639,45500,1
12640,45506,1
12641,45510,1
12642,45513,1
12643,45516,1
12644,45518,1
12645,45524,1
12646,45528,1
12647,45531,1
12648,45534,1
12649,45536,1
12650,45542,1
12651,45546,1
12652,45549,1
12653,45552,1
12654,45554,1
12655,45560,1
12656,45564,1
12657,45567,1
12658,45570,1
12659,45572,1
12660,45578,1
12661,45582,1
12662,45585,1
12663,45588,1
12664,45590,1
12665,45596,1
12666,45600,1
12667,45603,1
12668,45606,1
12669,45608,1
12670,45614,1
12671,45618,1
12672,45621,1
12673,45624,1
12674,45626,1
12675,45632,1
12676,45636,1
12677,45639,1
12678,45642,1
12679,45644,1
12680,45650,1
12681,45654,1
12682,45657,1
12683,45660,1
12684,45662,1
12685,45668,1
12686,45672,1
12687,45675,1
12688,45678,1
12689,45680,1
12690,45686,1
12691,45690,1
12692,45693,1
12693,45696,1
12694,45698,1
12695,45704,1
12696,45708,1
12697,45711,1
12698,45714,1
12699,45716,1
12700,45722,1
12701,45726,1
12702,45729,1
12703,45732,1
12704,45734,1
12705,45740,1
12706,45744,1
12707,45747,1
12708,45750,1
12709,45752,1
12710,45758,1
12711,45762,1
12712,45765,1
12713,45768,1
12714,45770,1
12715,45776,1
12716,45780,1
12717,45783,1
12718,45786,1
12719,45788,1
12720,45794,1
12721,45798,1
12722,45801,1
12723,45804,1
12724,45806,1
12725,45812,1
12726,45816,1
12727,45819,1
12728,45822,1
12729,45824,1
12730,45830,1
12731,45834,1
12732,45837,1
12733,45840,1
12734,45842,1
12735,45848,1
12736,45852,1
12737,45855,1
12738,45858,1
12739,45860,1
12740,45866,1
12741,45870,1
12742,45873,1
12743,45876,1
12744,45878,1
12745,45884,1
12746,45888,1
12747,45891,1
12748,45894,1
12749,45896,1
12750,45902,1
12751,45906,1
12752,45909,1
12753,45912,1
12754,45914,1
12755,45920,1
12756,45924,1
12757,45927,1
12758,45930,1
12759,45932,1
12760,45938,1
12761,45942,1
12762,45945,1
12763,45948,1
12764,45950,1
12765,45956,1
12766,45960,1
12767,45963,1
12768,45966,1
12769,45968,1
12770,45974,1
12771,45978,1
12772,45981,1
12773,45984,1
12774,45986,1
12775,45992,1
12776,45996,1
12777,45999,1
12778,46002,1
12779,46004,1
12780,46010,1
12781,46014,1
12782,46017,1
12783,46020,1
12784,46022,1
12785,46028,1
12786,46032,1
12787,46035,1
12788,46038,1
12789,46040,1
12790,46046,1
12791,46050,1
12792,46053,1
12793,46056,1
12794,46058,1
12795,46064,1
12796,46068,1
12797,46071,1
12798,46074,1
12799,46076,1
12800,46082,1
12801,46086,1
12802,46089,1
12803,46092,1
12804,46094,1
12805,46100,1
12806,46104,1
12807,46107,1
12808,46110,1
12809,46112,1
12810,46118,1
12811,46122,1
12812,46125,1
12813,46128,1
12814,46130,1
12815,46136,1
12816,46140,1
12817,46143,1
12818,46146,1
12819,46148,1
12820,46154,1
12821,46158,1
12822,46161,1
12823,46164,1
12824,46166,1
12825,46172,1
12826,46176,1
12827,46179,1
12828,46182,1
12829,46184,1
12830,46190,1
12831,46194,1
12832,46197,1
12833,46200,1
12834,46202,1
12835,46208,1
12836,46212,1
12837,46215,1
12838,46218,1
12839,46220,1
12840,46226,1
12841,46230,1
12842,46233,1
12843,46236,1
12844,46238,1
12845,46244,1
12846,46248,1
12847,46251,1
12848,46254,1
12849,46256,1
12850,46262,1
12851,46266,1
12852,46269,1
12853,46272,1
12854,46274,1
12855,46280,1
12856,46284,1
12857,46287,1
12858,46290,1
12859,46292,1
12860,46298,1
12861,46302,1
12862,46305,1
12863,46308,1
12864,46310,1
12865,46316,1
12866,46320,1
12867,46323,1
12868,46326,1
12869,46328,1
12870,46334,1
12871,46338,1
12872,46341,1
12873,46344,1
12874,46346,1
12875,46352,1
12876,46356,1
12877,46359,1
12878,46362,1
12879,46364,1
12880,46370,1
12881,46374,1
12882,46377,1
12883,46380,1
12884,46382,1
12885,46388,1
12886,46392,1
12887,46395,1
12888,46398,1
12889,46400,1
12890,46406,1
12891,46410,1
12892,46413,1
12893,46416,1
12894,46418,1
12895,46424,1
12896,46428,1
12897,46431,1
12898,46434,1
12899,46436,1
12900,46442,1
12901,46446,1
12902,46449,1
12903,46452,1
12904,46454,1
12905,46460,1
12906,46464,1
12907,46467,1
12908,46470,1
12909,46472,1
12910,46478,1
12911,46482,1
12912,46485,1
12913,46488,1
12914,46490,1
12915,46496,1
12916,46500,1
12917,46503,1
12918,46506,1
12919,46508,1
12920,46514,1
12921,46518,1
12922,46521,1
12923,46524,1
12924,46526,1
12925,46532,1
12926,46536,1
12927,46539,1
12928,46542,1
12929,46544,1
12930,46550,1
12931,46554,1
12932,46557,1
12933,46560,1
12934,46562,1
12935,46568,1
12936,46572,1
12937,46575,1
12938,46578,1
12939,46580,1
12940,46586,1
12941,46590,1
12942,46593,1
12943,46596,1
12944,46598,1
12945,46604,1
12946,46608,1
12947,46611,1
12948,46614,1
12949,46616,1
12950,46622,1
12951,46626,1
12952,46629,1
12953,46632,1
12954,46634,1
12955,46640,1
12956,46644,1
12957,46647,1
12958,46650,1
12959,46652,1
12960,46658,1
12961,46662,1
12962,46665,1
12963,46668,1
12964,46670,1
12965,46676,1
12966,46680,1
12967,46683,1
12968,46686,1
12969,46688,1
12970,46694,1
12971,46698,1
12972,46701,1
12973,46704,1
12974,46706,1
12975,46712,1
12976,46716,1
12977,46719,1
12978,46722,1
12979,46724,1
12980,46730,1
12981,46734,1
12982,46737,1
12983,46740,1
12984,46742,1
12985,46748,1
12986,46752,1
12987,46755,1
12988,46758,1
12989,46760,1
12990,46766,1
12991,46770,1
12992,46773,1
12993,46776,1
12994,46778,1
12995,46784,1
12996,46788,1
12997,46791,1
12998,46794,1
12999,46796,1
13000,46802,1
13001,46806,1
13002,46809,1
13003,46812,1
13004,46814,1
13005,46820,1
13006,46824,1
13007,46827,1
13008,46830,1
13009,46832,1
13010,46838,1
13011,46842,1
13012,46845,1
13013,46848,1
13014,46850,1
13015,46856,1
13016,46860,1
13017,46863,1
13018,46866,1
13019,46868,1
13020,46874,1
13021,46878,1
13022,46881,1
13023,46884,1
13024,46886,1
13025,46892,1
13026,46896,1
13027,46899,1
13028,46902,1
13029,46904,1
13030,46910,1
13031,46914,1
13032,46917,1
13033,46920,1
13034,46922,1
13035,46928,1
13036,46932,1
13037,46935,1
13038,46938,1
13039,46940,1
13040,46946,1
13041,46950,1
13042,46953,1
13043,46956,1
13044,46958,1
13045,46964,1
13046,46968,1
13047,46971,1
13048,46974,1
13049,46976,1
13050,46982,1
13051,46986,1
13052,46989,1
13053,46992,1
13054,46994,1
13055,47000,1
13056,47004,1
13057,47007,1
13058,47010,1
13059,47012,1
13060,47018,1
13061,47022,1
13062,47025,1
13063,47028,1
13064,47030,1
13065,47036,1
13066,47040,1
13067,47043,1
13068,47046,1
13069,47048,1
13070,47054,1
13071,47058,1
13072,47061,1
13073,47064,1
13074,47066,1
13075,47072,1
13076,47076,1
13077,47079,1
13078,47082,1
13079,47084,1
13080,47090,1
13081,47094,1
13082,47097,1
13083,47100,1
13084,47102,1
13085,47108,1
13086,47112,1
13087,47115,1
13088,47118,1
13089,47120,1
13090,47126,1
13091,47130,1
13092,47133,1
13093,47136,1
13094,47138,1
13095,47144,1
13096,47148,1
13097,47151,1
13098,47154,1
13099,47156,1
13100,47162,1
13101,47166,1
13102,47169,1
13103,47172,1
13104,47174,1
13105,47180,1
13106,47184,1
13107,47187,1
13108,47190,1
13109,47192,1
13110,47198,1
13111,47202,1
13112,47205,1
13113,47208,1
13114,47210,1
13115,47216,1
13116,47220,1
13117,47223,1
13118,47226,1
13119,47228,1
13120,47234,1
13121,47238,1
13122,47241,1
13123,47244,1
13124,47246,1
13125,47252,1
13126,47256,1
13127,47259,1
13128,47262,1
13129,47264,1
13130,47270,1
13131,47274,1
13132,47277,1
13133,47280,1
13134,47282,1
13135,47288,1
13136,47292,1
13137,47295,1
13138,47298,1
13139,47300,1
13140,47306,1
13141,47310,1
13142,47313,1
13143,47316,1
13144,47318,1
13145,47324,1
13146,47328,1
13147,47331,1
13148,47334,1
13149,47336,1
13150,47342,1
13151,47346,1
13152,47349,1
13153,47352,1
13154,47354,1
13155,47360,1
13156,47364,1
13157,47367,1
13158,47370,1
13159,47372,1
13160,47378,1
13161,47382,1
13162,47385,1
13163,47388,1
13164,47390,1
13165,47396,1
13166,47400,1
13167,47403,1
13168,47406,1
13169,47408,1
13170,47414,1
13171,47418,1
13172,47421,1
13173,47424,1
13174,47426,1
13175,47432,1
13176,47436,1
13177,47439,1
13178,47442,1
13179,47444,1
13180,47450,1
13181,47454,1
13182,47457,1
13183,47460,1
13184,47462,1
13185,47468,1
13186,47472,1
13187,47475,1
13188,47478,1
13189,47480,1
13190,47486,1
13191,47490,1
13192,47493,1
13193,47496,1
13194,47498,1
13195,47504,1
13196,47508,1
13197,47511,1
13198,47514,1
13199,47516,1
13200,47522,1
13201,47526,1
13202,47529,1
13203,47532,1
13204,47534,1
13205,47540,1
13206,47544,1
13207,47547,1
13208,47550,1
13209,47552,1
13210,47558,1
13211,47562,1
13212,47565,1
13213,47568,1
13214,47570,1
13215,47576,1
13216,47580,1
13217,47583,1
13218,47586,1
13219,47588,1
13220,47594,1
13221,47598,1
13222,47601,1
13223,47604,1
13224,47606,1
13225,47612,1
13226,47616,1
13227,47619,1
13228,47622,1
13229,47624,1
13230,47630,1
13231,47634,1
13232,47637,1
13233,47640,1
13234,47642,1
13235,47648,1
13236,47652,1
13237,47655,1
13238,47658,1
13239,47660,1
13240,47666,1
13241,47670,1
13242,47673,1
13243,47676,1
13244,47678,1
13245,47684,1
13246,47688,1
13247,47691,1
13248,47694,1
13249,47696,1
13250,47702,1
13251,47706,1
13252,47709,1
13253,47712,1
13254,47714,1
13255,47720,1
13256,47724,1
13257,47727,1
13258,47730,1
13259,47732,1
13260,47738,1
13261,47742,1
13262,47745,1
13263,47748,1
13264,47750,1
13265,47756,1
13266,47760,1
13267,47763,1
13268,47766,1
13269,47768,1
13270,47774,1
13271,47778,1
13272,47781,1
13273,47784,1
13274,47786,1
13275,47792,1
13276,47796,1
13277,47799,1
13278,47802,1
13279,47804,1
13280,47810,1
13281,47814,1
13282,47817,1
13283,47820,1
13284,47822,1
13285,47828,1
13286,47832,1
13287,47835,1
13288,47838,1
13289,47840,1
13290,47846,1
13291,47850,1
13292,47853,1
13293,47856,1
13294,47858,1
13295,47864,1
13296,47868,1
13297,47871,1
13298,47874,1
13299,47876,1
13300,47882,1
13301,47886,1
13302,47889,1
13303,47892,1
13304,47894,1
13305,47900,1
13306,47904,1
13307,47907,1
13308,47910,1
13309,47912,1
13310,47918,1
13311,47922,1
13312,47925,1
13313,47928,1
13314,47930,1
13315,47936,1
13316,47940,1
13317,47943,1
13318,47946,1
13319,47948,1
13320,47954,1
13321,47958,1
13322,47961,1
13323,47964,1
13324,47966,1
13325,47972,1
13326,47976,1
13327,47979,1
13328,47982,1
13329,47984,1
13330,47990,1
13331,47994,1
13332,47997,1
13333,48000,1
13334,48002,1
13335,48008,1
13336,48012,1
13337,48015,1
13338,48018,1
13339,48020,1
13340,48026,1
13341,48030,1
13342,48033,1
13343,48036,1
13344,48038,1
13345,48044,1
13346,48048,1
13347,48051,1
13348,48054,1
13349,48056,1
13350,48062,1
13351,48066,1
13352,48069,1
13353,48072,1
13354,48074,1
13355,48080,1
13356,48084,1
13357,48087,1
13358,48090,1
13359,48092,1
13360,48098,1
13361,48102,1
13362,48105,1
13363,48108,1
13364,48110,1
13365,48116,1
13366,48120,1
13367,48123,1
13368,48126,1
13369,48128,1
13370,48134,1
13371,48138,1
13372,48141,1
13373,48144,1
13374,48146,1
13375,48152,1
13376,48156,1
13377,48159,1
13378,48162,1
13379,48164,1
13380,48170,1
13381,48174,1
13382,48177,1
13383,48180,1
13384,48182,1
13385,48188,1
13386,48192,1
13387,48195,1
13388,48198,1
13389,48200,1
13390,48206,1
13391,48210,1
13392,48213,1
13393,48216,1
13394,48218,1
13395,48224,1
13396,48228,1
13397,48231,1
13398,48234,1
13399,48236,1
13400,48242,1
13401,48246,1
13402,48249,1
13403,48252,1
13404,48254,1
13405,48260,1
13406,48264,1
13407,48267,1
13408,48270,1
13409,48272,1
13410,48278,1
13411,48282,1
13412,48285,1
13413,48288,1
13414,48290,1
13415,48296,1
13416,48300,1
13417,48303,1
13418,48306,1
13419,48308,1
13420,48314,1
13421,48318,1
13422,48321,1
13423,48324,1
13424,48326,1
13425,48332,1
13426,48336,1
13427,48339,1
13428,48342,1
13429,48344,1
13430,48350,1
13431,48354,1
13432,48357,1
13433,48360,1
13434,48362,1
13435,48368,1
13436,48372,1
13437,48375,1
13438,48378,1
13439,48380,1
13440,48386,1
13441,48390,1
13442,48393,1
13443,48396,1
13444,48398,1
13445,48404,1
13446,48408,1
13447,48411,1
13448,48414,1
13449,48416,1
13450,48422,1
13451,48426,1
13452,48429,1
13453,48432,1
13454,48434,1
13455,48440,1
13456,48444,1
13457,48447,1
13458,48450,1
13459,48452,1
13460,48458,1
13461,48462,1
13462,48465,1
13463,48468,1
13464,48470,1
13465,48476,1
13466,48480,1
13467,48483,1
13468,48486,1
13469,48488,1
13470,48494,1
13471,48498,1
13472,48501,1
13473,48504,1
13474,48506,1
13475,48512,1
13476,48516,1
13477,48519,1
13478,48522,1
13479,48524,1
13480,48530,1
13481,48534,1
13482,48537,1
13483,48540,1
13484,48542,1
13485,48548,1
13486,48552,1
13487,48555,1
13488,48558,1
13489,48560,1
13490,48566,1
13491,48570,1
13492,48573,1
13493,48576,1
13494,48578,1
13495,48584,1
13496,48588,1
13497,48591,1
13498,48594,1
13499,48596,1
13500,48602,1
13501,48606,1
13502,48609,1
13503,48612,1
13504,48614,1
13505,48620,1
13506,48624,1
13507,48627,1
13508,48630,1
13509,48632,1
13510,48638,1
13511,48642,1
13512,48645,1
13513,48648,1
13514,48650,1
13515,48656,1
13516,48660,1
13517,48663,1
13518,48666,1
13519,48668,1
13520,48674,1
13521,48678,1
13522,48681,1
13523,48684,1
13524,48686,1
13525,48692,1
13526,48696,1
13527,48699,1
13528,48702,1
13529,48704,1
13530,48710,1
13531,48714,1
13532,48717,1
13533,48720,1
13534,48722,1
13535,48728,1
13536,48732,1
13537,48735,1
13538,48738,1
13539,48740,1
13540,48746,1
13541,48750,1
13542,48753,1
13543,48756,1
13544,48758,1
13545,48764,1
13546,48768,1
13547,48771,1
13548,48774,1
13549,48776,1
13550,48782,1
13551,48786,1
13552,48789,1
13553,48792,1
13554,48794,1
13555,48800,1
13556,48804,1
13557,48807,1
13558,48810,1
13559,48812,1
13560,48818,1
13561,48822,1
13562,48825,1
13563,48828,1
13564,48830,1
13565,48836,1
13566,48840,1
13567,48843,1
13568,48846,1
13569,48848,1
13570,48854,1
13571,48858,1
13572,48861,1
13573,48864,1
13574,48866,1
13575,48872,1
13576,48876,1
13577,48879,1
13578,48882,1
13579,48884,1
13580,48890,1
13581,48894,1
13582,48897,1
13583,48900,1
13584,48902,1
13585,48908,1
13586,48912,1
13587,48915,1
13588,48918,1
13589,48920,1
13590,48926,1
13591,48930,1
13592,48933,1
13593,48936,1
13594,48938,1
13595,48944,1
13596,48948,1
13597,48951,1
13598,48954,1
13599,48956,1
13600,48962,1
13601,48966,1
13602,48969,1
13603,48972,1
13604,48974,1
13605,48980,1
13606,48984,1
13607,48987,1
13608,48990,1
13609,48992,1
13610,48998,1
13611,49002,1
13612,49005,1
13613,49008,1
13614,49010,1
13615,49016,1
13616,49020,1
13617,49023,1
13618,49026,1
13619,49028,1
13620,49034,1
13621,49038,1
13622,49041,1
13623,49044,1
13624,49046,1
13625,49052,1
13626,49056,1
13627,49059,1
13628,49062,1
13629,49064,1
13630,49070,1
13631,49074,1
13632,49077,1
13633,49080,1
13634,49082,1
13635,49088,1
13636,49092,1
13637,49095,1
13638,49098,1
13639,49100,1
13640,49106,1
13641,49110,1
13642,49113,1
13643,49116,1
13644,49118,1
13645,49124,1
13646,49128,1
13647,49131,1
13648,49134,1
13649,49136,1
13650,49142,1
13651,49146,1
13652,49149,1
13653,49152,1
13654,49154,1
13655,49160,1
13656,49164,1
13657,49167,1
13658,49170,1
13659,49172,1
13660,49178,1
13661,49182,1
13662,49185,1
13663,49188,1
13664,49190,1
13665,49196,1
13666,49200,1
13667,49203,1
13668,49206,1
13669,49208,1
13670,49214,1
13671,49218,1
13672,49221,1
13673,49224,1
13674,49226,1
13675,49232,1
13676,49236,1
13677,49239,1
13678,49242,1
13679,49244,1
13680,49250,1
13681,49254,1
13682,49257,1
13683,49260,1
13684,49262,1
13685,49268,1
13686,49272,1
13687,49275,1
13688,49278,1
13689,49280,1
13690,49286,1
13691,49290,1
13692,49293,1
13693,49296,1
13694,49298,1
13695,49304,1
13696,49308,1
13697,49311,1
13698,49314,1
13699,49316,1
13700,49322,1
13701,49326,1
13702,49329,1
13703,49332,1
13704,49334,1
13705,49340,1
13706,49344,1
13707,49347,1
13708,49350,1
13709,49352,1
13710,49358,1
13711,49362,1
13712,49365,1
13713,49368,1
13714,49370,1
13715,49376,1
13716,49380,1
13717,49383,1
13718,49386,1
13719,49388,1
13720,49394,1
13721,49398,1
13722,49401,1
13723,49404,1
13724,49406,1
13725,49412,1
13726,49416,1
13727,49419,1
13728,49422,1
13729,49424,1
13730,49430,1
13731,49434,1
13732,49437,1
13733,49440,1
13734,49442,1
13735,49448,1
13736,49452,1
13737,49455,1
13738,49458,1
13739,49460,1
13740,49466,1
13741,49470,1
13742,49473,1
13743,49476,1
13744,49478,1
13745,49484,1
13746,49488,1
13747,49491,1
13748,49494,1
13749,49496,1
13750,49502,1
13751,49506,1
13752,49509,1
13753,49512,1
13754,49514,1
13755,49520,1
13756,49524,1
13757,49527,1
13758,49530,1
13759,49532,1
13760,49538,1
13761,49542,1
13762,49545,1
13763,49548,1
13764,49550,1
13765,49556,1
13766,49560,1
13767,49563,1
13768,49566,1
13769,49568,1
13770,49574,1
13771,49578,1
13772,49581,1
13773,49584,1
13774,49586,1
13775,49592,1
13776,49596,1
13777,49599,1
13778,49602,1
13779,49604,1
13780,49610,1
13781,49614,1
13782,49617,1
13783,49620,1
13784,49622,1
13785,49628,1
13786,49632,1
13787,49635,1
13788,49638,1
13789,49640,1
13790,49646,1
13791,49650,1
13792,49653,1
13793,49656,1
13794,49658,1
13795,49664,1
13796,49668,1
13797,49671,1
13798,49674,1
13799,49676,1
13800,49682,1
13801,49686,1
13802,49689,1
13803,49692,1
13804,49694,1
13805,49700,1
13806,49704,1
13807,49707,1
13808,49710,1
13809,49712,1
13810,49718,1
13811,49722,1
13812,49725,1
13813,49728,1
13814,49730,1
13815,49736,1
13816,49740,1
13817,49743,1
13818,49746,1
13819,49748,1
13820,49754,1
13821,49758,1
13822,49761,1
13823,49764,1
13824,49766,1
13825,49772,1
13826,49776,1
13827,49779,1
13828,49782,1
13829,49784,1
13830,49790,1
13831,49794,1
13832,49797,1
13833,49800,1
13834,49802,1
13835,49808,1
13836,49812,1
13837,49815,1
13838,49818,1
13839,49820,1
13840,49826,1
13841,49830,1
13842,49833,1
13843,49836,1
13844,49838,1
13845,49844,1
13846,49848,1
13847,49851,1
13848,49854,1
13849,49856,1
13850,49862,1
13851,49866,1
13852,49869,1
13853,49872,1
13854,49874,1
13855,49880,1
13856,49884,1
13857,49887,1
13858,49890,1
13859,49892,1
13860,49898,1
13861,49902,1
13862,49905,1
13863,49908,1
13864,49910,1
13865,49916,1
13866,49920,0
13867,49923,1
13868,49926,1
13869,49928,1
13870,49934,1
13871,49938,1
13872,49941,1
13873,49944,1
13874,49946,1
13875,49952,1
13876,49956,1
13877,49959,1
13878,49962,1
13879,49964,1
13880,49970,1
13881,49974,1
13882,49977,1
13883,49980,1
13884,49982,1
13885,49988,1
13886,49992,1
13887,49995,1
13888,49998,1
13889,50000,1
13890,50006,1
13891,50010,1
13892,50013,1
13893,50016,1
13894,50018,1
13895,50024,1
13896,50028,1
13897,50031,1
13898,50034,1
13899,50036,1
13900,50042,1
13901,50046,1
13902,50049,1
13903,50052,1
13904,50054,1
13905,50060,1
13906,50064,1
13907,50067,1
13908,50070,1
13909,50072,1
13910,50078,1
13911,50082,1
13912,50085,1
13913,50088,1
13914,50090,1
13915,50096,1
13916,50100,1
13917,50103,1
13918,50106,1
13919,50108,1
13920,50114,1
13921,50118,1
13922,50121,1
13923,50124,1
13924,50126,1
13925,50132,1
13926,50136,1
13927,50139,1
13928,50142,1
13929,50144,1
13930,50150,1
13931,50154,1
13932,50157,1
13933,50160,1
13934,50162,1
13935,50168,1
13936,50172,1
13937,50175,1
13938,50178,1
13939,50180,1
13940,50186,1
13941,50190,1
13942,50193,1
13943,50196,1
13944,50198,1
13945,50204,1
13946,50208,1
13947,50211,1
13948,50214,1
13949,50216,1
13950,50222,1
13951,50226,1
13952,50229,1
13953,50232,1
13954,50234,1
13955,50240,1
13956,50244,1
13957,50247,1
13958,50250,1
13959,50252,1
13960,50258,1
13961,50262,1
13962,50265,1
13963,50268,1
13964,50270,1
13965,50276,1
13966,50280,1
13967,50283,1
13968,50286,1
13969,50288,1
13970,50294,1
13971,50298,1
13972,50301,1
13973,50304,1
13974,50306,1
13975,50312,1
13976,50316,1
13977,50319,1
13978,50322,1
13979,50324,1
13980,50330,1
13981,50334,1
13982,50337,1
13983,50340,1
13984,50342,1
13985,50348,1
13986,50352,1
13987,50355,1
13988,50358,1
13989,50360,1
13990,50366,1
13991,50370,1
13992,50373,1
13993,50376,1
13994,50378,1
13995,50384,1
13996,50388,1
13997,50391,1
13998,50394,1
13999,50396,1
14000,50402,1
14001,50406,1
14002,50409,1
14003,50412,1
14004,50414,1
14005,50420,1
14006,50424,1
14007,50427,1
14008,50430,1
14009,50432,1
14010,50438,1
14011,50442,1
14012,50445,1
14013,50448,1
14014,50450,1
14015,50456,1
14016,50460,1
14017,50463,1
14018,50466,1
14019,50468,1
14020,50474,1
14021,50478,1
14022,50481,1
14023,50484,1
14024,50486,1
14025,50492,1
14026,50496,1
14027,50499,1
14028,50502,1
14029,50504,1
14030,50510,1
14031,50514,1
14032,50517,1
14033,50520,1
14034,50522,1
14035,50528,1
14036,50532,1
14037,50535,1
14038,50538,1
14039,50540,1
14040,50546,1
14041,50550,1
14042,50553,1
14043,50556,1
14044,50558,1
14045,50564,1
14046,50568,1
14047,50571,1
14048,50574,1
14049,50576,1
14050,50582,1
14051,50586,1
14052,50589,1
14053,50592,1
14054,50594,1
14055,50600,1
14056,50604,1
14057,50607,1
14058,50610,1
14059,50612,1
14060,50618,1
14061,50622,1
14062,50625,1
14063,50628,1
14064,50630,1
14065,50636,1
14066,50640,1
14067,50643,1
14068,50646,1
14069,50648,1
14070,50654,1
14071,50658,1
14072,50661,1
14073,50664,1
14074,50666,1
14075,50672,1
14076,50676,1
14077,50679,1
14078,50682,1
14079,50684,1
14080,50690,1
14081,50694,1
14082,50697,1
14083,50700,1
14084,50702,1
14085,50708,1
14086,50712,1
14087,50715,1
14088,50718,1
14089,50720,1
14090,50726,1
14091,50730,1
14092,50733,1
14093,50736,1
14094,50738,1
14095,50744,1
14096,50748,1
14097,50751,1
14098,50754,1
14099,50756,1
14100,50762,1
14101,50766,1
14102,50769,1
14103,50772,1
14104,50774,1
14105,50780,1
14106,50784,1
14107,50787,1
14108,50790,1
14109,50792,1
14110,50798,1
14111,50802,1
14112,50805,1
14113,50808,1
14114,50810,1
14115,50816,1
14116,50820,1
14117,50823,1
14118,50826,1
14119,50828,1
14120,50834,1
14121,50838,1
14122,50841,1
14123,50844,1
14124,50846,1
14125,50852,1
14126,50856,1
14127,50859,1
14128,50862,1
14129,50864,1
14130,50870,1
14131,50874,1
14132,50877,1
14133,50880,1
14134,50882,1
14135,50888,1
14136,50892,1
14137,50895,1
14138,50898,1
14139,50900,1
14140,50906,1
14141,50910,1
14142,50913,1
14143,50916,1
14144,50918,1
14145,50924,1
14146,50928,1
14147,50931,1
14148,50934,1
14149,50936,1
14150,50942,1
14151,50946,1
14152,50949,1
14153,50952,1
14154,50954,1
14155,50960,1
14156,50964,1
14157,50967,1
14158,50970,1
14159,50972,1
14160,50978,1
14161,50982,1
14162,50985,1
14163,50988,1
14164,50990,1
14165,50996,1
14166,51000,1
14167,51003,1
14168,51006,1
14169,51008,1
14170,51014,1
14171,51018,1
14172,51021,1
14173,51024,1
14174,51026,1
14175,51032,1
14176,51036,1
14177,51039,1
14178,51042,1
14179,51044,1
14180,51050,1
14181,51054,1
14182,51057,1
14183,51060,1
14184,51062,1
14185,51068,1
14186,51072,1
14187,51075,1
14188,51078,1
14189,51080,1
14190,51086,1
14191,51090,1
14192,51093,1
14193,51096,1
14194,51098,1
14195,51104,1
14196,51108,1
14197,51111,1
14198,51114,1
14199,51116,1
14200,51122,1
14201,51126,1
14202,51129,1
14203,51132,1
14204,51134,1
14205,51140,1
14206,51144,1
14207,51147,1
14208,51150,1
14209,51152,1
14210,51158,1
14211,51162,1
14212,51165,1
14213,51168,1
14214,51170,1
14215,51176,1
14216,51180,1
14217,51183,1
14218,51186,1
14219,51188,1
14220,51194,1
14221,51198,1
14222,51201,1
14223,51204,1
14224,51206,1
14225,51212,1
14226,51216,1
14227,51219,1
14228,51222,1
14229,51224,1
14230,51230,1
14231,51234,1
14232,51237,1
14233,51240,1
14234,51242,1
14235,51248,1
14236,51252,1
14237,51255,1
14238,51258,1
14239,51260,1
14240,51266,1
14241,51270,1
14242,51273,1
14243,51276,1
14244,51278,1
14245,51284,1
14246,51288,1
14247,51291,1
14248,51294,1
14249,51296,1
14250,51302,1
14251,51306,1
14252,51309,1
14253,51312,1
14254,51314,1
